SPE00156270,20080218,PRCP,0,,,E
SPE00156270,20080219,PRCP,6,,,E
SPE00156270,20080220,PRCP,8,,,E
SPE00156270,20080221,PRCP,0,,,E
SPE00156270,20080222,PRCP,0,,,E
SPE00156270,20080223,PRCP,0,,,E
SPE00156270,20080224,PRCP,0,,,E
SPE00156270,20080225,PRCP,3,,,E
SPE00156270,20080226,PRCP,6,,,E
SPE00156270,20080227,PRCP,0,,,E
SPE00156270,20080228,PRCP,0,,,E
SPE00156270,20080229,PRCP,0,,,E
SPE00156270,20080301,TMAX,37,,,E
SPE00156270,20080302,TMAX,113,,,E
SPE00156270,20080303,TMAX,49,,,E
SPE00156270,20080304,TMAX,-44,,,E
SPE00156270,20080305,TMAX,-127,,,E
SPE00156270,20080306,TMAX,-103,,,E
SPE00156270,20080307,TMAX,-50,,,E
SPE00156270,20080308,TMAX,-7,,,E
SPE00156270,20080309,TMAX,-13,,,E
SPE00156270,20080310,TMAX,-28,,,E
SPE00156270,20080311,TMAX,24,,,E
SPE00156270,20080312,TMAX,28,,,E
SPE00156270,20080313,TMAX,71,,,E
SPE00156270,20080314,TMAX,91,,,E
SPE00156270,20080315,TMAX,58,,,E
SPE00156270,20080316,TMAX,24,,,E
SPE00156270,20080317,TMAX,42,,,E
SPE00156270,20080318,TMAX,-3,,,E
SPE00156270,20080319,TMAX,-34,,,E
SPE00156270,20080320,TMAX,-70,,,E
SPE00156270,20080321,TMAX,-2,,,E
SPE00156270,20080322,TMAX,-42,,,E
SPE00156270,20080323,TMAX,-96,,,E
SPE00156270,20080324,TMAX,-36,,,E
SPE00156270,20080325,TMAX,-16,,,E
SPE00156270,20080326,TMAX,8,,,E
SPE00156270,20080327,TMAX,-12,,,E
SPE00156270,20080328,TMAX,18,,,E
SPE00156270,20080329,TMAX,47,,,E
SPE00156270,20080330,TMAX,8,,,E
SPE00156270,20080331,TMAX,-52,,,E
SPE00156270,20080301,TMIN,-7,,,E
SPE00156270,20080302,TMIN,19,,,E
SPE00156270,20080303,TMIN,-46,,,E
SPE00156270,20080304,TMIN,-136,,,E
SPE00156270,20080305,TMIN,-151,,,E
SPE00156270,20080306,TMIN,-150,,,E
SPE00156270,20080307,TMIN,-104,,,E
SPE00156270,20080308,TMIN,-67,,,E
SPE00156270,20080309,TMIN,-94,,,E
SPE00156270,20080310,TMIN,-106,,,E
SPE00156270,20080311,TMIN,-46,,,E
SPE00156270,20080312,TMIN,-19,,,E
SPE00156270,20080313,TMIN,-23,,,E
SPE00156270,20080314,TMIN,-18,,,E
SPE00156270,20080315,TMIN,-22,,,E
SPE00156270,20080316,TMIN,-50,,,E
SPE00156270,20080317,TMIN,-48,,,E
SPE00156270,20080318,TMIN,-36,,,E
SPE00156270,20080319,TMIN,-104,,,E
SPE00156270,20080320,TMIN,-122,,,E
SPE00156270,20080321,TMIN,-72,,,E
SPE00156270,20080322,TMIN,-124,,,E
SPE00156270,20080323,TMIN,-131,,,E
SPE00156270,20080324,TMIN,-116,,,E
SPE00156270,20080325,TMIN,-50,,,E
SPE00156270,20080326,TMIN,-85,,,E
SPE00156270,20080327,TMIN,-96,,,E
SPE00156270,20080328,TMIN,-24,,,E
SPE00156270,20080329,TMIN,-35,,,E
SPE00156270,20080330,TMIN,-76,,,E
SPE00156270,20080331,TMIN,-76,,,E
SPE00156270,20080301,PRCP,0,,,E
SPE00156270,20080302,PRCP,0,,,E
SPE00156270,20080303,PRCP,0,,,E
SPE00156270,20080304,PRCP,240,,,E
SPE00156270,20080305,PRCP,197,,,E
SPE00156270,20080306,PRCP,40,,,E
SPE00156270,20080307,PRCP,34,,,E
SPE00156270,20080308,PRCP,29,,,E
SPE00156270,20080309,PRCP,186,,,E
SPE00156270,20080310,PRCP,34,,,E
SPE00156270,20080311,PRCP,123,,,E
SPE00156270,20080312,PRCP,0,,,E
SPE00156270,20080313,PRCP,0,,,E
SPE00156270,20080314,PRCP,0,,,E
SPE00156270,20080315,PRCP,6,,,E
SPE00156270,20080316,PRCP,0,,,E
SPE00156270,20080317,PRCP,0,,,E
SPE00156270,20080318,PRCP,9,,,E
SPE00156270,20080319,PRCP,45,,,E
SPE00156270,20080401,TMAX,-2,,,E
SPE00156270,20080402,TMAX,39,,,E
SPE00156270,20080403,TMAX,33,,,E
SPE00156270,20080404,TMAX,44,,,E
SPE00156270,20080405,TMAX,60,,,E
SPE00156270,20080406,TMAX,66,,,E
SPE00156270,20080407,TMAX,25,,,E
SPE00156270,20080408,TMAX,0,,,E
SPE00156270,20080409,TMAX,30,,,E
SPE00156270,20080410,TMAX,11,,,E
SPE00156270,20080411,TMAX,-6,,,E
SPE00156270,20080412,TMAX,-22,,,E
SPE00156270,20080413,TMAX,3,,,E
SPE00156270,20080414,TMAX,-25,,,E
SPE00156270,20080415,TMAX,47,,,E
SPE00156270,20080416,TMAX,43,,,E
SPE00156270,20080417,TMAX,-4,,,E
SPE00156270,20080418,TMAX,-8,,,E
SPE00156270,20080419,TMAX,-7,,,E
SPE00156270,20080420,TMAX,-2,,,E
SPE00156270,20080421,TMAX,8,,,E
SPE00156270,20080422,TMAX,12,,,E
SPE00156270,20080423,TMAX,36,,,E
SPE00156270,20080424,TMAX,61,,,E
SPE00156270,20080425,TMAX,117,,,E
SPE00156270,20080426,TMAX,124,,,E
SPE00156270,20080427,TMAX,100,,,E
SPE00156270,20080428,TMAX,46,,,E
SPE00156270,20080429,TMAX,41,,,E
SPE00156270,20080430,TMAX,22,,,E
SPE00156270,20080401,TMIN,-77,,,E
SPE00156270,20080402,TMIN,-24,,,E
SPE00156270,20080403,TMIN,-21,,,E
SPE00156270,20080404,TMIN,-10,,,E
SPE00156270,20080405,TMIN,-26,,,E
SPE00156270,20080406,TMIN,-36,,,E
SPE00156270,20080407,TMIN,-37,,,E
SPE00156270,20080408,TMIN,-34,,,E
SPE00156270,20080409,TMIN,-20,,,E
SPE00156270,20080410,TMIN,-18,,,E
SPE00156270,20080411,TMIN,-88,,,E
SPE00156270,20080412,TMIN,-88,,,E
SPE00156270,20080413,TMIN,-74,,,E
SPE00156270,20080414,TMIN,-74,,,E
SPE00156270,20080415,TMIN,-61,,,E
SPE00156270,20080416,TMIN,-47,,,E
SPE00156270,20080417,TMIN,-58,,,E
SPE00156270,20080418,TMIN,-40,,,E
SPE00156270,20080419,TMIN,-44,,,E
SPE00156270,20080420,TMIN,-46,,,E
SPE00156270,20080421,TMIN,-57,,,E
SPE00156270,20080422,TMIN,-52,,,E
SPE00156270,20080423,TMIN,-2,,,E
SPE00156270,20080424,TMIN,0,,,E
SPE00156270,20080425,TMIN,26,,,E
SPE00156270,20080426,TMIN,43,,,E
SPE00156270,20080427,TMIN,21,,,E
SPE00156270,20080428,TMIN,-40,,,E
SPE00156270,20080429,TMIN,-43,,,E
SPE00156270,20080430,TMIN,-40,,,E
SPE00156270,20080430,PRCP,0,,,E
SPE00156270,20080501,TMAX,43,,,E
SPE00156270,20080502,TMAX,93,,,E
SPE00156270,20080503,TMAX,133,,,E
SPE00156270,20080504,TMAX,138,,,E
SPE00156270,20080505,TMAX,83,,,E
SPE00156270,20080506,TMAX,103,,,E
SPE00156270,20080507,TMAX,79,,,E
SPE00156270,20080508,TMAX,55,,,E
SPE00156270,20080509,TMAX,23,,,E
SPE00156270,20080510,TMAX,33,,,E
SPE00156270,20080511,TMAX,71,,,E
SPE00156270,20080512,TMAX,42,,,E
SPE00156270,20080513,TMAX,75,,,E
SPE00156270,20080514,TMAX,28,,,E
SPE00156270,20080515,TMAX,32,,,E
SPE00156270,20080516,TMAX,29,,,E
SPE00156270,20080517,TMAX,55,,,E
SPE00156270,20080518,TMAX,33,,,E
SPE00156270,20080519,TMAX,1,,,E
SPE00156270,20080520,TMAX,43,,,E
SPE00156270,20080521,TMAX,101,,,E
SPE00156270,20080522,TMAX,67,,,E
SPE00156270,20080523,TMAX,46,,,E
SPE00156270,20080524,TMAX,45,,,E
SPE00156270,20080525,TMAX,33,,,E
SPE00156270,20080526,TMAX,28,,,E
SPE00156270,20080527,TMAX,33,,,E
SPE00156270,20080528,TMAX,29,,,E
SPE00156270,20080529,TMAX,77,,,E
SPE00156270,20080530,TMAX,95,,,E
SPE00156270,20080531,TMAX,45,,,E
SPE00156270,20080501,TMIN,-35,,,E
SPE00156270,20080502,TMIN,4,,,E
SPE00156270,20080503,TMIN,24,,,E
SPE00156270,20080504,TMIN,43,,,E
SPE00156270,20080505,TMIN,25,,,E
SPE00156270,20080506,TMIN,25,,,E
SPE00156270,20080507,TMIN,20,,,E
SPE00156270,20080508,TMIN,-2,,,E
SPE00156270,20080509,TMIN,-17,,,E
SPE00156270,20080510,TMIN,-4,,,E
SPE00156270,20080511,TMIN,-3,,,E
SPE00156270,20080512,TMIN,-7,,,E
SPE00156270,20080513,TMIN,-17,,,E
SPE00156270,20080514,TMIN,-5,,,E
SPE00156270,20080515,TMIN,-5,,,E
SPE00156270,20080516,TMIN,-1,,,E
SPE00156270,20080517,TMIN,-5,,,E
SPE00156270,20080518,TMIN,-9,,,E
SPE00156270,20080519,TMIN,-17,,,E
SPE00156270,20080520,TMIN,-15,,,E
SPE00156270,20080521,TMIN,-11,,,E
SPE00156270,20080522,TMIN,14,,,E
SPE00156270,20080523,TMIN,23,,,E
SPE00156270,20080524,TMIN,-12,,,E
SPE00156270,20080525,TMIN,-5,,,E
SPE00156270,20080526,TMIN,-7,,,E
SPE00156270,20080527,TMIN,-5,,,E
SPE00156270,20080528,TMIN,-5,,,E
SPE00156270,20080529,TMIN,-14,,,E
SPE00156270,20080530,TMIN,15,,,E
SPE00156270,20080531,TMIN,20,,,E
SPE00156270,20080501,PRCP,0,,,E
SPE00156270,20080502,PRCP,0,,,E
SPE00156270,20080503,PRCP,0,,,E
SPE00156270,20080504,PRCP,80,,,E
SPE00156270,20080505,PRCP,12,,,E
SPE00156270,20080506,PRCP,14,,,E
SPE00156270,20080601,TMAX,61,,,E
SPE00156270,20080602,TMAX,57,,,E
SPE00156270,20080603,TMAX,24,,,E
SPE00156270,20080604,TMAX,56,,,E
SPE00156270,20080605,TMAX,71,,,E
SPE00156270,20080606,TMAX,21,,,E
SPE00156270,20080607,TMAX,-1,,,E
SPE00156270,20080608,TMAX,31,,,E
SPE00156270,20080609,TMAX,69,,,E
SPE00156270,20080610,TMAX,67,,,E
SPE00156270,20080611,TMAX,45,,,E
SPE00156270,20080612,TMAX,61,,,E
SPE00156270,20080613,TMAX,53,,,E
SPE00156270,20080614,TMAX,85,,,E
SPE00156270,20080615,TMAX,69,,,E
SPE00156270,20080616,TMAX,62,,,E
SPE00156270,20080617,TMAX,42,,,E
SPE00156270,20080618,TMAX,117,,,E
SPE00156270,20080619,TMAX,145,,,E
SPE00156270,20080620,TMAX,157,,,E
SPE00156270,20080621,TMAX,171,,,E
SPE00156270,20080622,TMAX,169,,,E
SPE00156270,20080623,TMAX,174,,,E
SPE00156270,20080624,TMAX,163,,,E
SPE00156270,20080625,TMAX,129,,,E
SPE00156270,20080626,TMAX,177,,,E
SPE00156270,20080627,TMAX,112,,,E
SPE00156270,20080628,TMAX,141,,,E
SPE00156270,20080629,TMAX,173,,,E
SPE00156270,20080630,TMAX,149,,,E
SPE00156270,20080601,TMIN,11,,,E
SPE00156270,20080602,TMIN,-1,,,E
SPE00156270,20080603,TMIN,-7,,,E
SPE00156270,20080604,TMIN,-1,,,E
SPE00156270,20080605,TMIN,1,,,E
SPE00156270,20080606,TMIN,-17,,,E
SPE00156270,20080607,TMIN,-35,,,E
SPE00156270,20080608,TMIN,-32,,,E
SPE00156270,20080609,TMIN,18,,,E
SPE00156270,20080610,TMIN,24,,,E
SPE00156270,20080611,TMIN,25,,,E
SPE00156270,20080612,TMIN,27,,,E
SPE00156270,20080613,TMIN,5,,,E
SPE00156270,20080614,TMIN,-7,,,E
SPE00156270,20080615,TMIN,25,,,E
SPE00156270,20080616,TMIN,29,,,E
SPE00156270,20080617,TMIN,20,,,E
SPE00156270,20080618,TMIN,13,,,E
SPE00156270,20080619,TMIN,43,,,E
SPE00156270,20080620,TMIN,73,,,E
SPE00156270,20080621,TMIN,70,,,E
SPE00156270,20080622,TMIN,87,,,E
SPE00156270,20080623,TMIN,96,,,E
SPE00156270,20080624,TMIN,82,,,E
SPE00156270,20080625,TMIN,78,,,E
SPE00156270,20080626,TMIN,72,,,E
SPE00156270,20080627,TMIN,71,,,E
SPE00156270,20080628,TMIN,93,,,E
SPE00156270,20080629,TMIN,77,,,E
SPE00156270,20080630,TMIN,89,,,E
SPE00156270,20080701,TMAX,162,,,E
SPE00156270,20080702,TMAX,150,,,E
SPE00156270,20080703,TMAX,84,,,E
SPE00156270,20080704,TMAX,139,,,E
SPE00156270,20080705,TMAX,159,,,E
SPE00156270,20080706,TMAX,130,,,E
SPE00156270,20080707,TMAX,105,,,E
SPE00156270,20080709,TMAX,159,,,E
SPE00156270,20080710,TMAX,175,,,E
SPE00156270,20080711,TMAX,171,,,E
SPE00156270,20080712,TMAX,86,,,E
SPE00156270,20080713,TMAX,34,,,E
SPE00156270,20080714,TMAX,87,,,E
SPE00156270,20080715,TMAX,140,,,E
SPE00156270,20080716,TMAX,152,,,E
SPE00156270,20080717,TMAX,98,,,E
SPE00156270,20080718,TMAX,131,,,E
SPE00156270,20080719,TMAX,188,,,E
SPE00156270,20080720,TMAX,185,,,E
SPE00156270,20080721,TMAX,120,,,E
SPE00156270,20080722,TMAX,127,,,E
SPE00156270,20080723,TMAX,188,,,E
SPE00156270,20080724,TMAX,195,,,E
SPE00156270,20080725,TMAX,168,,,E
SPE00156270,20080726,TMAX,163,,,E
SPE00156270,20080727,TMAX,167,,,E
SPE00156270,20080728,TMAX,181,,,E
SPE00156270,20080729,TMAX,159,,,E
SPE00156270,20080730,TMAX,178,,,E
SPE00156270,20080731,TMAX,189,,,E
SPE00156270,20080701,TMIN,77,,,E
SPE00156270,20080702,TMIN,71,,,E
SPE00156270,20080703,TMIN,27,,,E
SPE00156270,20080704,TMIN,41,,,E
SPE00156270,20080705,TMIN,92,,,E
SPE00156270,20080706,TMIN,85,,,E
SPE00156270,20080707,TMIN,55,,,E
SPE00156270,20080708,TMIN,40,,,E
SPE00156270,20080710,TMIN,95,,,E
SPE00156270,20080711,TMIN,73,,,E
SPE00156270,20080712,TMIN,9,,,E
SPE00156270,20080713,TMIN,0,,,E
SPE00156270,20080714,TMIN,15,,,E
SPE00156270,20080715,TMIN,48,,,E
SPE00156270,20080716,TMIN,73,,,E
SPE00156270,20080717,TMIN,66,,,E
SPE00156270,20080718,TMIN,59,,,E
SPE00156270,20080719,TMIN,91,,,E
SPE00156270,20080720,TMIN,89,,,E
SPE00156270,20080721,TMIN,37,,,E
SPE00156270,20080722,TMIN,59,,,E
SPE00156270,20080723,TMIN,85,,,E
SPE00156270,20080724,TMIN,117,,,E
SPE00156270,20080725,TMIN,96,,,E
